Source,Target,Type,Id,Label,timeset,Weight
13453,13466,Undirected,239,,,5
13453,13467,Undirected,240,,,5
13453,13468,Undirected,241,,,7
13453,13469,Undirected,242,,,4
13453,13470,Undirected,243,,,9
13453,13471,Undirected,244,,,4
13453,13472,Undirected,245,,,5
13453,13473,Undirected,246,,,1
13453,13626,Undirected,247,,,2
13453,13627,Undirected,248,,,4
13453,13534,Undirected,249,,,1
13453,13636,Undirected,250,,,2
13453,13637,Undirected,251,,,6
13453,13638,Undirected,252,,,1
13453,13658,Undirected,253,,,5
13453,13659,Undirected,254,,,5
13453,13660,Undirected,255,,,6
13453,13661,Undirected,256,,,1
13453,13672,Undirected,257,,,8
13453,13729,Undirected,258,,,5
13453,13783,Undirected,259,,,2
13453,13854,Undirected,260,,,2
13453,13855,Undirected,261,,,2
13453,13951,Undirected,262,,,2
13453,13960,Undirected,263,,,2
13453,13964,Undirected,264,,,2
13453,13965,Undirected,265,,,2
13453,13966,Undirected,266,,,2
13453,13967,Undirected,267,,,10
13453,13888,Undirected,268,,,1
13453,13890,Undirected,269,,,1
13453,13769,Undirected,270,,,1
13453,13645,Undirected,271,,,1
13453,13770,Undirected,272,,,1
13453,14042,Undirected,273,,,9
13453,14043,Undirected,274,,,2
13453,14044,Undirected,275,,,2
13453,14045,Undirected,276,,,2
13453,14068,Undirected,277,,,6
13453,14069,Undirected,278,,,1
13453,14461,Undirected,279,,,6
13453,14165,Undirected,280,,,1
13453,14964,Undirected,281,,,5
13454,13455,Undirected,282,,,5
13454,13456,Undirected,283,,,6
13454,13457,Undirected,284,,,5
13454,13507,Undirected,285,,,2
13454,13508,Undirected,286,,,2
13454,13509,Undirected,287,,,1
13454,13636,Undirected,288,,,2
13454,13637,Undirected,289,,,5
13454,13638,Undirected,290,,,1
13454,13469,Undirected,291,,,1
13454,13646,Undirected,292,,,2
13454,13647,Undirected,293,,,3
13454,13648,Undirected,294,,,4
13454,13644,Undirected,295,,,1
13454,13649,Undirected,296,,,2
13454,13650,Undirected,297,,,4
13454,13651,Undirected,298,,,3
13454,13645,Undirected,299,,,3
13454,13468,Undirected,300,,,5
13454,13463,Undirected,301,,,2
13454,13663,Undirected,302,,,2
13454,13664,Undirected,303,,,8
13454,13470,Undirected,304,,,1
13454,13673,Undirected,305,,,4
13454,13655,Undirected,306,,,2
13454,13674,Undirected,307,,,2
13454,14320,Undirected,308,,,8
13454,13529,Undirected,309,,,1
13454,13555,Undirected,310,,,1
13454,13467,Undirected,311,,,1
13454,14325,Undirected,312,,,4
13454,14212,Undirected,313,,,1
13454,13466,Undirected,314,,,1
13454,13554,Undirected,315,,,1
13454,14447,Undirected,316,,,4
13454,14964,Undirected,317,,,5
13455,13456,Undirected,318,,,6
13455,13457,Undirected,319,,,5
13455,13468,Undirected,320,,,5
13455,13469,Undirected,321,,,2
13455,14964,Undirected,322,,,5
13456,13457,Undirected,323,,,5
13456,13468,Undirected,324,,,8
13456,13469,Undirected,325,,,7
13456,13470,Undirected,326,,,3
13456,13636,Undirected,327,,,2
13456,13637,Undirected,328,,,5
13456,13638,Undirected,329,,,1
13456,13654,Undirected,330,,,2
13456,13655,Undirected,331,,,5
13456,13656,Undirected,332,,,4
13456,13657,Undirected,333,,,2
13456,13671,Undirected,334,,,3
13456,13672,Undirected,335,,,4
13456,13461,Undirected,336,,,1
13456,13463,Undirected,337,,,2
13456,13555,Undirected,338,,,2
13456,13750,Undirected,339,,,2
13456,13751,Undirected,340,,,4
13456,13642,Undirected,341,,,2
13456,13752,Undirected,342,,,1
13456,13933,Undirected,343,,,5
13456,13465,Undirected,344,,,1
13456,14008,Undirected,345,,,3
13456,14164,Undirected,346,,,3
13456,13665,Undirected,347,,,1
13456,14165,Undirected,348,,,1
13456,14404,Undirected,349,,,3
13456,14405,Undirected,350,,,1
13456,14421,Undirected,351,,,2
13456,14422,Undirected,352,,,6
13456,13464,Undirected,353,,,1
13456,13645,Undirected,354,,,1
13456,14694,Undirected,355,,,8
13456,13647,Undirected,356,,,1
13456,14325,Undirected,357,,,1
13456,13749,Undirected,358,,,1
13456,14964,Undirected,359,,,5
13457,14964,Undirected,360,,,5
13458,13459,Undirected,361,,,9
13458,13460,Undirected,362,,,6
13458,13461,Undirected,363,,,6
13458,13462,Undirected,364,,,6
13458,13463,Undirected,365,,,6
13458,13464,Undirected,366,,,6
13458,13465,Undirected,367,,,9
13458,13466,Undirected,368,,,7
13458,13467,Undirected,369,,,7
13458,13672,Undirected,370,,,8
13458,13729,Undirected,371,,,5
13458,14068,Undirected,372,,,6
13458,14069,Undirected,373,,,1
13459,13460,Undirected,374,,,4
13459,13461,Undirected,375,,,4
13459,13462,Undirected,376,,,4
13459,13463,Undirected,377,,,4
13459,13464,Undirected,378,,,4
13459,13465,Undirected,379,,,7
13459,13466,Undirected,380,,,5
13459,13467,Undirected,381,,,5
13459,13672,Undirected,382,,,8
13459,13729,Undirected,383,,,5
13459,14068,Undirected,384,,,6
13459,14069,Undirected,385,,,1
