Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,eigencentrality,clustering,triangles
16696,16696,,{'scopus_id': 35317916600},"{'full_name': 'Kustarev, Pavel'}",{'department': nan},{'country': nan},{'university': nan},{'position': nan},{'total_pub': 3},{'itmo_and_others': nan},{'itmo_depart_and_others': nan},6,23,7,0.222544,0.23856,1642.215197,0.001103,0,3,0.009138,0.333333,5
16697,16697,,{'scopus_id': 57216469537},"{'full_name': 'Bikovsky, Sergey'}",{'department': nan},{'country': nan},{'university': nan},{'position': nan},{'total_pub': 3},{'itmo_and_others': nan},{'itmo_depart_and_others': nan},4,20,8,0.192439,0.205051,84.672028,0.000821,0,3,0.005113,0.666667,4
16742,16742,,{'scopus_id': 55382268900},"{'full_name': 'Knyazkov, Konstantin'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,28,7,0.244786,0.268199,161.387592,0.001145,0,4,0.049228,0.6,27
16743,16743,,{'scopus_id': 36780247200},"{'full_name': 'Skrypnik, Alexei V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,27,7,0.266562,0.288918,2810.863201,0.001072,0,4,0.044824,0.416667,15
16745,16745,,{'scopus_id': 7102831530},"{'full_name': 'Pavlov, Pavel V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Military Aviation Engineering University'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,26,6,0.258489,0.281815,239.925369,0.00113,0,27,0.042551,0.5,18
16752,16752,,{'scopus_id': 55801206600},"{'full_name': 'Baranenko, Denis A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,14,8,0.202979,0.216972,2528,0.001647,0,1,0.007797,0.266667,4
16764,16764,,{'scopus_id': 13406769300},"{'full_name': 'Samusev, Anton K.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},16,48,6,0.304176,0.336627,1172.655116,0.001393,0,7,0.285888,0.491667,59
16774,16774,,{'scopus_id': 55558479300},"{'full_name': 'Gurvitz, Egor A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,40,6,0.278144,0.306272,3247.743695,0.001434,0,25,0.093628,0.340659,31
16775,16775,,{'scopus_id': 17436111400},"{'full_name': 'Vozianova, Anna V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,18,6,0.27851,0.303353,872.741622,0.000756,0,25,0.084789,0.47619,10
16839,16839,,{'scopus_id': 15050960900},"{'full_name': 'Raida, Zbynek'}",{'department': nan},{'country': 'Czech Republic'},"{'university': 'Brno University of Technology, Faculty of Electrical Engineering and Communication'}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Czech Republic'},{'itmo_depart_and_others': 'Czech Republic'},10,41,6,0.275244,0.299862,3641.551164,0.00112,0,3,0.058425,0.311111,14
16877,16877,,{'scopus_id': 6505975903},"{'full_name': 'Veretenov, N. A.'}",{'department': '[223] кафедра оптики лазеров'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[223] кафедра оптики лазеров'},12,40,7,0.246787,0.273187,1950.841138,0.001443,0,27,0.056338,0.287879,19
16878,16878,,{'scopus_id': 7003380163},"{'full_name': 'Nesterov, L. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,26,7,0.23138,0.250451,38.012545,0.000756,0,27,0.02394,0.866667,13
16986,16986,,{'scopus_id': 55637497100},"{'full_name': 'Ermakov, Victor A.'}",{'department': nan},{'country': 'Brazil'},{'university': 'Universidade Estadual de Campinas'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},16,68,6,0.281573,0.311243,290.796038,0.001342,0,2,0.23602,0.708333,85
16987,16987,,{'scopus_id': 6507796594},"{'full_name': 'Moshkalev, Stanislav A.'}",{'department': nan},{'country': 'Brazil'},{'university': 'Universidade Estadual de Campinas'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Brazil'},{'itmo_depart_and_others': 'Brazil'},16,116,6,0.281573,0.311243,290.796038,0.001342,0,2,0.23602,0.708333,85
16177,16177,,{'scopus_id': 36938352300},"{'full_name': 'Krutyakova, Valentina P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,21,7,0.225875,0.245334,0,0.000804,0,35,0.029163,1,21
16182,16182,,{'scopus_id': 56405609700},"{'full_name': 'Prosnikov, M. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,21,6,0.257937,0.275957,0,0.000648,0,1,0.036964,1,10
16192,16192,,{'scopus_id': 56352129600},"{'full_name': 'Karpov, D. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,67,6,0.258015,0.283905,76.802185,0.001031,0,14,0.189156,0.945055,86
16193,16193,,{'scopus_id': 12241125800},"{'full_name': 'Laukkanen, J.'}",{'department': nan},{'country': 'Finland'},{'university': 'Itä-Suomen yliopisto'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},14,67,6,0.258015,0.283905,76.802185,0.001031,0,14,0.189156,0.945055,86
16194,16194,,{'scopus_id': 25652436000},"{'full_name': 'Tommila, J.'}",{'department': nan},{'country': 'Finland'},{'university': 'Tampere University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},14,67,6,0.258015,0.283905,76.802185,0.001031,0,14,0.189156,0.945055,86
16202,16202,,{'scopus_id': 26642604500},"{'full_name': 'Nadtochiy, Alexey M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},21,112,6,0.285859,0.320572,2637.523408,0.001483,0,14,0.307954,0.628571,132
16207,16207,,{'scopus_id': 55415626100},"{'full_name': 'Novikova, Evgenia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,7,7,0.215287,0.226805,0,0.000429,0,3,0.004372,1,1
16214,16214,,{'scopus_id': 56470709800},"{'full_name': 'Gritcenko, Polina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,17,7,0.232782,0.252361,593.515256,0.000833,0,0,0.028415,0.533333,8
16219,16219,,{'scopus_id': 49664023200},"{'full_name': 'Vedyakov, Alexey A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,59,7,0.23119,0.253032,11.426565,0.001057,0,0,0.044235,0.916667,33
16220,16220,,{'scopus_id': 55195326500},"{'full_name': 'Mironov, L. Yu'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},11,41,7,0.236761,0.26122,1150.149901,0.001355,0,0,0.046516,0.563636,31
16221,16221,,{'scopus_id': 7004106332},"{'full_name': 'Sveshnikova, E. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,7,0.213438,0.228202,0,0.000525,0,0,0.00871,1,3
16222,16222,,{'scopus_id': 7102384286},"{'full_name': 'Ermolaev, V. L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,7,0.213438,0.228202,0,0.000525,0,0,0.00871,1,3
16225,16225,,{'scopus_id': 36637147000},"{'full_name': 'Gerasimov, D. N.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},3,7,8,0.206905,0.220604,844,0.000789,0,0,0.006273,0.333333,1
16268,16268,,{'scopus_id': 36473724200},"{'full_name': 'Ríos, H.'}",{'department': nan},{'country': 'Mexico'},{'university': 'Universidad Nacional Autónoma de México'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},8,29,7,0.236894,0.257433,70.233582,0.001006,0,4,0.030701,0.678571,19
16270,16270,,{'scopus_id': 15622796800},"{'full_name': 'Davila, J.'}",{'department': nan},{'country': 'Mexico'},{'university': 'Instituto Politécnico Nacional'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},8,29,7,0.236894,0.257433,70.233582,0.001006,0,4,0.030701,0.678571,19
16272,16272,,{'scopus_id': 7006662972},"{'full_name': 'Fridman, L.'}",{'department': nan},{'country': 'Mexico'},{'university': 'Universidad Nacional Autónoma de México'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Mexico'},{'itmo_depart_and_others': 'Mexico'},9,27,7,0.24751,0.271299,460.816469,0.00109,0,4,0.036654,0.472222,17
16286,16286,,{'scopus_id': 55667313600},"{'full_name': 'Yulin, Alexey V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},6,15,7,0.222896,0.240152,2727.687766,0.001294,0,0,0.013232,0.2,3
16302,16302,,{'scopus_id': 56449215300},"{'full_name': 'Korfunenko, Sergei A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,14,7,0.244502,0.263164,1.162316,0.000539,0,27,0.026511,0.833333,5
16305,16305,,{'scopus_id': 8325212200},"{'full_name': 'Melchakova, Irina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,27,6,0.274707,0.301183,326.066814,0.001019,0,11,0.13892,0.555556,25
16321,16321,,{'scopus_id': 56440233300},"{'full_name': 'Kharkovskaia, Tatiana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,57,7,0.236364,0.257551,614.99472,0.001293,0,0,0.035982,0.511111,23
16330,16330,,{'scopus_id': 55644494300},"{'full_name': 'Smekhov, Andrey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,11,8,0.204106,0.217437,3.666667,0.000689,0,32,0.00576,0.666667,2
16333,16333,,{'scopus_id': 55303208100},"{'full_name': 'Peretyagin, Vladimir S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,7,0.215341,0.229372,0,0.000592,0,32,0.013254,1,6
16336,16336,,{'scopus_id': 50461930600},"{'full_name': 'Kruk, Sergey S.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},27,139,6,0.31366,0.352682,9563.704,0.002187,0,2,0.452097,0.401709,141
16338,16338,,{'scopus_id': 24366676600},"{'full_name': 'Helgert, Christian'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},16,55,6,0.284992,0.316193,74.733498,0.001231,0,17,0.293886,0.85,102
16340,16340,,{'scopus_id': 16317442900},"{'full_name': 'Powell, David A.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},15,45,6,0.285569,0.316095,188.904295,0.001197,0,17,0.312575,0.580952,61
16341,16341,,{'scopus_id': 7004076111},"{'full_name': 'Pertsch, Thomas'}",{'department': nan},{'country': 'Germany'},{'university': 'Friedrich-Schiller-Universität Jena'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},16,55,6,0.284992,0.316193,74.733498,0.001231,0,17,0.293886,0.85,102
16346,16346,,{'scopus_id': 56288733800},"{'full_name': 'Yang, Chen Wei'}",{'department': nan},{'country': 'Sweden'},{'university': 'Luleå tekniska Universitet'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},7,33,7,0.239038,0.256836,3.934513,0.000848,0,35,0.030955,0.904762,19
16347,16347,,{'scopus_id': 25646283000},"{'full_name': 'Patil, Sandeep'}",{'department': nan},{'country': 'Sweden'},{'university': 'Luleå tekniska Universitet'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},7,33,7,0.239038,0.256836,3.934513,0.000848,0,35,0.030955,0.904762,19
16348,16348,,{'scopus_id': 36847198100},"{'full_name': 'Pang, Cheng'}",{'department': nan},{'country': 'Sweden'},{'university': 'Luleå tekniska Universitet'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},7,33,7,0.239038,0.256836,3.934513,0.000848,0,35,0.030955,0.904762,19
16351,16351,,{'scopus_id': 23092497000},"{'full_name': 'Vyatkin, Valeriy'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Sweden'},{'university': 'Luleå tekniska Universitet'},{'position': 'ведущий научный сотрудник'},{'total_pub': 2},{'itmo_and_others': 'Sweden'},{'itmo_depart_and_others': 'Sweden'},7,33,7,0.239038,0.256836,3.934513,0.000848,0,35,0.030955,0.904762,19
16373,16373,,{'scopus_id': 54886640100},"{'full_name': 'Mukhina, Maria V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,46,6,0.265389,0.290276,31.655348,0.000816,0,2,0.157093,0.833333,30
16387,16387,,{'scopus_id': 6602593742},"{'full_name': 'Polishchuk, V. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,21,6,0.275244,0.302959,2136.580267,0.001069,0,35,0.080799,0.533333,24
16389,16389,,{'scopus_id': 55787436700},"{'full_name': 'Hopkins, B.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},13,32,6,0.301463,0.337357,3161.072309,0.001155,0,17,0.270557,0.512821,40
16391,16391,,{'scopus_id': 7006324773},"{'full_name': 'Zhulina, E. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,7,0.234007,0.252987,0,0.000832,0,5,0.027743,1,15
16392,16392,,{'scopus_id': 6701596902},"{'full_name': 'Polotsky, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,7,0.234007,0.252987,0,0.000832,0,5,0.027743,1,15
16394,16394,,{'scopus_id': 24748011300},"{'full_name': 'Birshtein, T. M.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,27,7,0.234007,0.252987,0,0.000832,0,5,0.027743,1,15
16407,16407,,{'scopus_id': 7005095644},"{'full_name': 'Veiko, Vadim'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,27,7,0.237293,0.256066,447.867824,0.001012,0,32,0.02309,0.75,21
16415,16415,,{'scopus_id': 56049729900},"{'full_name': 'Nikulina, Lidiya'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Optogan Group'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},12,45,6,0.274618,0.302801,320.655503,0.001185,0,6,0.113329,0.818182,54
16418,16418,,{'scopus_id': 7004423937},"{'full_name': 'Kovsh, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,45,6,0.274618,0.302801,320.655503,0.001185,0,6,0.113329,0.818182,54
16420,16420,,{'scopus_id': 57213542823},"{'full_name': 'Zhdanov, Dmitry D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,44,6,0.269108,0.299053,4010.771123,0.001751,0,7,0.099086,0.391667,47
16421,16421,,{'scopus_id': 55634275100},"{'full_name': 'Sokolov, Vadim G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,29,7,0.242398,0.261352,364.297486,0.001066,0,7,0.026676,0.678571,19
16422,16422,,{'scopus_id': 54391601500},"{'full_name': 'Potemin, Igor S.'}",{'department': '[232] кафедра технологий визуализации (базовая)'},{'country': 'Russian Federation'},{'university': 'Keldysh Institute of Applied Mathematics of Russian Academy of Sciences'},{'position': 'ассистент'},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,29,7,0.242398,0.261352,364.297486,0.001066,0,7,0.026676,0.678571,19
16426,16426,,{'scopus_id': 56449239200},"{'full_name': 'Shvaleva, Maria A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,49,6,0.26851,0.297002,62.539107,0.001341,0,6,0.128498,0.747253,68
16427,16427,,{'scopus_id': 37013178900},"{'full_name': 'Emel’yantsev, G. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,99,6,0.276054,0.306686,6055.317972,0.001795,0,6,0.112507,0.433333,52
16428,16428,,{'scopus_id': 51162175200},"{'full_name': 'Stepanov, A. P.'}",{'department': '[109] кафедра информационно-навигационных систем (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[109] кафедра информационно-навигационных систем (базовая)'},4,15,7,0.220454,0.236143,118.602112,0.000687,0,0,0.012359,0.666667,4
16431,16431,,{'scopus_id': 6603274538},"{'full_name': 'Gubanova, L. A.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},4,15,8,0.194253,0.207919,842,0.000965,0,5,0.006244,0.666667,4
16432,16432,,{'scopus_id': 6601945457},"{'full_name': 'Putilin, E. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,8,0.194253,0.207919,842,0.000965,0,5,0.006244,0.666667,4
16437,16437,,{'scopus_id': 57219351849},"{'full_name': 'Shchelokova, Alena V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер-исследователь'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},6,17,6,0.27444,0.299842,14.982981,0.000592,0,17,0.139588,0.8,12
