Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality
17634,17634,,{'scopus_id': 26656070700},"{'full_name': 'Pyrkin, Anton A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,30,6,0.25162,0.294492,217.476281,0,1,0.642857,18,0.05264
17645,17645,,{'scopus_id': 7004106332},"{'full_name': 'Sveshnikova, E. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,49,6,0.337681,0.393491,3312.393156,0,3,0.287879,19,0.210929
17647,17647,,{'scopus_id': 55195326500},"{'full_name': 'Mironov, L. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,24,7,0.27093,0.30795,34.885979,0,3,0.8,8,0.04643
17648,17648,,{'scopus_id': 7102384286},"{'full_name': 'Ermolaev, V. L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,24,7,0.27093,0.30795,34.885979,0,3,0.8,8,0.04643
17662,17662,,{'scopus_id': 7003772604},"{'full_name': 'Nikonorov, N. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,35,8,0.229105,0.278326,259.876571,0,17,0.454545,25,0.045455
17667,17667,,{'scopus_id': 6603158514},"{'full_name': 'Kaliteevskaya, Elena N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,34,6,0.286241,0.336338,289.10056,0,4,0.509091,28,0.104511
17692,17692,,{'scopus_id': 6701508581},"{'full_name': ""Stasel'ko, D. I.""}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,33,8,0.240702,0.292632,923.692696,0,17,0.444444,20,0.041423
17530,17530,,{'scopus_id': 47761055200},"{'full_name': 'Baimuratov, Anvar S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,31,6,0.26659,0.311516,0,0,2,1,21,0.180407
17548,17548,,{'scopus_id': 36573298700},"{'full_name': 'Cherevkov, Sergey A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",14,49,6,0.292714,0.354006,80.143541,0,2,0.758242,69,0.34721
17549,17549,,{'scopus_id': 55634832500},"{'full_name': 'Savelev, Roman S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,65,5,0.345185,0.406795,1366.895988,0,9,0.485294,66,0.468608
17550,17550,,{'scopus_id': 7004663644},"{'full_name': 'Sukhorukov, Andrey A.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},8,42,6,0.325419,0.371817,14.441997,0,9,0.892857,25,0.232788
17555,17555,,{'scopus_id': 55382360400},"{'full_name': 'Kosukhin, Sergey S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,19,6,0.256608,0.29299,85.131497,0,9,0.666667,10,0.038157
17560,17560,,{'scopus_id': 55246080000},"{'full_name': 'Ezhova, K.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},4,13,8,0.189123,0.213417,270.429185,0,1,0.5,3,0.00592
17566,17566,,{'scopus_id': 55303364600},"{'full_name': 'Chertov, Aleksandr N.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},5,21,7,0.234406,0.263959,76.666667,0,0,0.8,8,0.027153
17567,17567,,{'scopus_id': 55303332800},"{'full_name': 'Gorbunova, Elena V.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},5,21,7,0.234406,0.263959,76.666667,0,0,0.8,8,0.027153
17568,17568,,{'scopus_id': 55303208100},"{'full_name': 'Peretyagin, Vladimir S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,21,7,0.234406,0.263959,76.666667,0,0,0.8,8,0.027153
17581,17581,,{'scopus_id': 23006901100},"{'full_name': 'Volynskiǐ, M. A.'}",{'department': '[204] кафедра компьютерной фотоники и видеоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[204] кафедра компьютерной фотоники и видеоинформатики'},3,11,8,0.218369,0.242775,115.5,0,3,0.666667,2,0.007395
17582,17582,,{'scopus_id': 7003399725},"{'full_name': 'Gurov, I. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,11,8,0.218369,0.242775,115.5,0,3,0.666667,2,0.007395
17590,17590,,{'scopus_id': 7005095644},"{'full_name': 'Veiko, V. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,27,7,0.222328,0.26775,1362,0,8,0.571429,16,0.038216
17617,17617,,{'scopus_id': 35318291200},"{'full_name': 'Platunov, Alexey'}",{'department': '[102] кафедра вычислительной техники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[102] кафедра вычислительной техники'},3,11,8,0.210669,0.234835,115.5,0,4,0.666667,2,0.007032
17618,17618,,{'scopus_id': 55372829500},"{'full_name': 'Nickolaenkov, Alexey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,11,8,0.210669,0.234835,115.5,0,4,0.666667,2,0.007032
17622,17622,,{'scopus_id': 36728832400},"{'full_name': 'Zulina, N. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,8,0.223394,0.252003,0,0,4,1,3,0.013229
17623,17623,,{'scopus_id': 36240341000},"{'full_name': 'Aranovskiy, S.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},3,11,7,0.202962,0.229512,0,0,1,1,3,0.010687
17625,17625,,{'scopus_id': 35319756400},"{'full_name': 'Chivilikhin, Daniil'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,58,6,0.301034,0.347854,462,0,0,0.611111,22,0.245089
17626,17626,,{'scopus_id': 55062303000},"{'full_name': 'Ulyantsev, Vladimir'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,9,7,0.231841,0.253372,0,0,0,1,1,0.01739
17630,17630,,{'scopus_id': 11639741200},"{'full_name': 'Ginzburg, Pavel'}",{'department': nan},{'country': 'United Kingdom'},"{'university': ""King's College London""}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},6,30,6,0.301034,0.343205,1.2,0,0,0.933333,14,0.19988
17631,17631,,{'scopus_id': 7004107360},"{'full_name': 'Zayats, Anatoly V.'}",{'department': nan},{'country': 'United Kingdom'},"{'university': ""King's College London""}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},6,30,6,0.301034,0.343205,1.2,0,0,0.933333,14,0.19988
17635,17635,,{'scopus_id': 6604059222},"{'full_name': 'Zolghadri, Ali'}",{'department': nan},{'country': 'France'},{'university': 'Laboratoire de l’Intégration du Matériau au Système'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},6,19,6,0.249732,0.28834,8.024054,0,1,0.733333,11,0.058416
17646,17646,,{'scopus_id': 6506994488},"{'full_name': 'Dudar, S. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,7,0.266286,0.299009,0,0,3,1,6,0.042104
17660,17660,,{'scopus_id': 7004254881},"{'full_name': 'Aseev, V. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,8,0.218165,0.249612,44.282078,0,17,0.8,8,0.018515
17691,17691,,{'scopus_id': 7006390263},"{'full_name': 'Andreeva, O. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,25,8,0.227539,0.267954,48.194163,0,17,0.809524,17,0.033192
17699,17699,,{'scopus_id': 7004037973},"{'full_name': 'Uzdin, Valery M.'}",{'department': '[209] кафедра высшей математики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[209] кафедра высшей математики -1'},8,21,6,0.2463,0.285193,795.612802,0,20,0.571429,16,0.035323
17711,17711,,{'scopus_id': 8215289000},"{'full_name': 'Romanova, G. E.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},3,9,6,0.250807,0.275465,127.681007,0,9,0.333333,1,0.014721
17712,17712,,{'scopus_id': 6701827552},"{'full_name': 'Grammatin, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,11,7,0.215541,0.239107,9.663492,0,9,0.666667,2,0.009105
17713,17713,,{'scopus_id': 36616636500},"{'full_name': 'Tsyganok, E. A.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},3,12,7,0.215541,0.239107,9.663492,0,9,0.666667,2,0.009105
17714,17714,,{'scopus_id': 55401299600},"{'full_name': 'Miroshnichenko, G. P.'}",{'department': '[209] кафедра высшей математики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[209] кафедра высшей математики -1'},2,4,7,0.220644,0.245596,449.70391,0,18,0,0,0.007675
17715,17715,,{'scopus_id': 36103120400},"{'full_name': 'Shatilova, K. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,26,7,0.260335,0.295218,131.849236,0,4,0.8,8,0.031914
17747,17747,,{'scopus_id': 6604041341},"{'full_name': 'Shcheulin, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,89,6,0.340643,0.409371,3969.771143,0,4,0.171429,36,0.270622
17748,17748,,{'scopus_id': 6508214049},"{'full_name': 'Angervaks, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,23,7,0.264472,0.297578,6.569444,0,4,0.9,9,0.033065
17749,17749,,{'scopus_id': 6603975159},"{'full_name': 'Veniaminov, A. V.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",5,23,7,0.264472,0.297578,6.569444,0,4,0.9,9,0.033065
17751,17751,,{'scopus_id': 7005078581},"{'full_name': 'Ryskin, A. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,23,7,0.264472,0.297578,6.569444,0,4,0.9,9,0.033065
17754,17754,,{'scopus_id': 35303066700},"{'full_name': 'Kolyubin, S. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,34,6,0.254367,0.308941,1430.495089,0,1,0.333333,26,0.093029
17760,17760,,{'scopus_id': 16242570700},"{'full_name': 'Slita, Olga V.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},6,17,6,0.266286,0.30279,910.653773,0,1,0.333333,5,0.030609
17762,17762,,{'scopus_id': 7103199773},"{'full_name': 'Ushakov, Anatoly V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,13,7,0.215941,0.243624,12.474638,0,1,0.666667,4,0.010049
17512,17512,,{'scopus_id': 55521791600},"{'full_name': 'Margun, Alexey'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},4,16,8,0.174401,0.201446,0,0,1,1,6,0.013069
17514,17514,,{'scopus_id': 8670923900},"{'full_name': 'Kremlev, Artem'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},4,16,8,0.174401,0.201446,0,0,1,1,6,0.013069
17515,17515,,{'scopus_id': 55355811700},"{'full_name': 'Krasnov, Alexandr'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,8,0.174401,0.201446,0,0,1,1,6,0.013069
17518,17518,,{'scopus_id': 6507437252},"{'full_name': 'Lapine, M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,6,0.298718,0.33784,0,0,0,1,10,0.186908
17525,17525,,{'scopus_id': 55520737200},"{'full_name': 'Slobozhnanyuk, Alexey P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,54,6,0.306176,0.353577,2.93178,0,0,0.892857,25,0.266503
17540,17540,,{'scopus_id': 55791324100},"{'full_name': 'Galiaskarov, Anton N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.193041,0.222219,0,0,15,1,3,0.008796
17541,17541,,{'scopus_id': 55790967700},"{'full_name': 'Nikolaeva, Tatiana Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.193041,0.222219,0,0,15,1,3,0.008796
17554,17554,,{'scopus_id': 55587983100},"{'full_name': 'Smirnov, Pavel A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,6,0.253536,0.28083,0,0,9,1,3,0.02595
17559,17559,,{'scopus_id': 35077660000},"{'full_name': 'Livshits, I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,17,8,0.184481,0.212508,309.982771,0,1,0.4,4,0.008347
17561,17561,,{'scopus_id': 7101973584},"{'full_name': 'Zverev, V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.163969,0.184941,0,0,1,1,3,0.004754
17562,17562,,{'scopus_id': 55568912500},"{'full_name': 'Van Luen, Nguen'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,12,9,0.163969,0.184941,0,0,1,1,3,0.004754
17563,17563,,{'scopus_id': 55558479300},"{'full_name': 'Gurvitz, E. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,1,1,1,0,1,5,1,1,0.002026
