Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles
9797,9797,,{'scopus_id': 17435610600},"{'full_name': 'Shevkunov, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,96,8,0.257255,0.280737,5533.71252,0,8,0.445633,250
9860,9860,,{'scopus_id': 36453734600},"{'full_name': 'Grachev, Yaroslav V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},28,91,7,0.278607,0.301616,6380.155695,0,8,0.343915,130
9868,9868,,{'scopus_id': 56131789500},"{'full_name': 'Shalyto, Anatoly'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,91,8,0.249755,0.272495,17126.372314,0,5,0.300493,122
9870,9870,,{'scopus_id': 48160963700},"{'full_name': 'Buzdalov, Maxim'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[717] факультет информационных технологий и программирования'},10,23,7,0.25885,0.273413,8863.393712,0,5,0.222222,10
10169,10169,,{'scopus_id': 6505975903},"{'full_name': 'Veretenov, N. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,33,7,0.255879,0.271148,1124.445876,0,9,0.571429,12
10196,10196,,{'scopus_id': 7005600018},"{'full_name': 'Belikov, A. V.'}",{'department': '[143] кафедра лазерных технологий и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[143] кафедра лазерных технологий и систем'},34,186,7,0.264333,0.289403,24628.691883,0,7,0.270945,152
10224,10224,,{'scopus_id': 6602633236},"{'full_name': 'Dukelskii, K. V.'}",{'department': '[108] кафедра проектирования и безопасности компьютерных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[108] кафедра проектирования и безопасности компьютерных систем'},25,89,8,0.268947,0.292091,15274.338809,0,26,0.343333,103
10293,10293,,{'scopus_id': 55668895400},"{'full_name': 'Sitnikova, V. E.'}",{'department': '[229] кафедра информационных технологий топливно-энергетического комплекса'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'тьютор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[229] кафедра информационных технологий топливно-энергетического комплекса'},17,57,8,0.242912,0.260008,10999.977053,0,15,0.375,51
10419,10419,,{'scopus_id': 36349158600},"{'full_name': 'Furtat, I. B.'}",{'department': '[263] кафедра управления сложными системами (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[263] кафедра управления сложными системами (базовая)'},20,58,7,0.273431,0.29358,14550.983935,0,11,0.178947,34
10473,10473,,{'scopus_id': 7004464687},"{'full_name': 'Leermakers, F. A.M.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Wageningen University &amp'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},18,72,8,0.260583,0.279191,4794.489844,0,5,0.444444,68
10575,10575,,{'scopus_id': 56401016000},"{'full_name': 'Olekhno, N. A.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},23,54,6,0.299739,0.323976,8973.149359,0,15,0.296443,75
10577,10577,,{'scopus_id': 57195769573},"{'full_name': 'Zalogina, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},27,97,7,0.298104,0.325113,6155.51267,0,13,0.333333,117
9146,9146,,{'scopus_id': 55814529600},"{'full_name': 'Carletti, L.'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Brescia'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},20,67,6,0.282828,0.302904,1130.510093,0,0,0.657895,125
9147,9147,,{'scopus_id': 35572110200},"{'full_name': 'De Angelis, C.'}",{'department': nan},{'country': 'Italy'},{'university': 'Università degli Studi di Brescia'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},20,64,6,0.282828,0.302904,1130.510093,0,0,0.657895,125
9152,9152,,{'scopus_id': 57194081345},"{'full_name': 'Afanasev, Maxim Ya'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,48,8,0.248404,0.261994,1026.012266,0,5,0.678571,19
9153,9153,,{'scopus_id': 57199323262},"{'full_name': 'Krylova, Anastasiya A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,48,8,0.248404,0.261994,1026.012266,0,5,0.678571,19
9154,9154,,{'scopus_id': 57199324457},"{'full_name': 'Shorokhov, Sergey A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,48,8,0.248404,0.261994,1026.012266,0,5,0.678571,19
9155,9155,,{'scopus_id': 57194080548},"{'full_name': 'Fedosov, Yuri V.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},8,48,8,0.248404,0.261994,1026.012266,0,5,0.678571,19
9173,9173,,{'scopus_id': 56719631000},"{'full_name': 'Lashkov, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,35,9,0.215284,0.228719,262.354349,0,5,0.511111,23
9184,9184,,{'scopus_id': 7402499148},"{'full_name': 'Semenov, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Sankt-Peterburgskij Gosudarstvennyj Elektrotehniceskij Universitet'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,76,8,0.22574,0.241763,4554.47261,0,6,0.418301,64
9212,9212,,{'scopus_id': 57209788404},"{'full_name': 'Monkman, A. P.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'Durham University'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},16,88,8,0.25463,0.275583,469.38161,0,2,0.616667,74
9216,9216,,{'scopus_id': 55409279100},"{'full_name': 'Lahderanta, E.'}",{'department': nan},{'country': 'Finland'},{'university': 'LUT University'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},28,92,7,0.277328,0.302503,29662.926952,0,2,0.248677,94
9285,9285,,{'scopus_id': 7004037973},"{'full_name': 'Uzdin, V. M.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},18,79,7,0.252669,0.272821,4339.393757,0,20,0.48366,74
9318,9318,,{'scopus_id': 57198353264},"{'full_name': 'Dvoretckaia, L. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,94,8,0.278979,0.304308,455.189379,0,2,0.660131,101
9321,9321,,{'scopus_id': 57201774888},"{'full_name': 'Shugurov, K. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},16,113,8,0.279387,0.304119,245.995551,0,2,0.775,93
9330,9330,,{'scopus_id': 55551958500},"{'full_name': 'Shvidchenko, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},25,96,8,0.27249,0.298535,3025.972676,0,29,0.516667,155
9332,9332,,{'scopus_id': 57201044861},"{'full_name': 'Baidakova, M. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,110,7,0.28041,0.305971,4370.679484,0,29,0.383244,215
9342,9342,,{'scopus_id': 57191410349},"{'full_name': 'Melnik, M. V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},17,109,8,0.267008,0.287582,1571.277673,0,8,0.536765,73
9362,9362,,{'scopus_id': 57194036990},"{'full_name': 'Nikitina, E. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},20,89,8,0.266141,0.291767,1300.307558,0,2,0.478947,91
9374,9374,,{'scopus_id': 56032041700},"{'full_name': 'Zakoldaev, Roman A.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},25,129,7,0.267537,0.288328,4899.843987,0,29,0.47,141
9383,9383,,{'scopus_id': 7003405885},"{'full_name': 'Antropova, Tatiana V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},24,102,8,0.264029,0.286773,8022.111174,0,29,0.481884,133
9421,9421,,{'scopus_id': 56709555600},"{'full_name': 'Yermakov, Oleh Y.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},22,78,7,0.285679,0.312047,2355.779369,0,11,0.441558,102
9422,9422,,{'scopus_id': 56323503800},"{'full_name': 'Permyakov, Dmitry V.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},25,94,7,0.283212,0.307844,1231.56217,0,11,0.393333,118
9465,9465,,{'scopus_id': 55361054900},"{'full_name': 'Nalitov, Anton'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},28,92,7,0.275564,0.296934,20859.335991,0,21,0.391534,148
9555,9555,,{'scopus_id': 57202284574},"{'full_name': 'Kalinkina, M. E.'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},11,56,8,0.237239,0.253508,8949.619996,0,1,0.454545,25
9569,9569,,{'scopus_id': 57191331224},"{'full_name': 'Dobriborsci, Dmitrii'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,53,6,0.254151,0.270078,1431.020145,0,7,0.564103,44
9570,9570,,{'scopus_id': 55521791600},"{'full_name': 'Margun, Alexey'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},9,30,6,0.262881,0.279762,3555.958285,0,7,0.388889,14
9579,9579,,{'scopus_id': 7402648649},"{'full_name': 'Richard, J. P.'}",{'department': nan},{'country': 'France'},{'university': 'INRIA Institut National de Recherche en Informatique et en Automatique'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},13,44,7,0.253534,0.268674,2303.403946,0,16,0.435897,34
9583,9583,,{'scopus_id': 55355650800},"{'full_name': 'Zimenk, Konstantin'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},16,56,7,0.26571,0.283637,5628.213194,0,16,0.333333,40
9587,9587,,{'scopus_id': 36240341000},"{'full_name': 'Aranovskiy, S.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'France'},{'university': 'Institut d’Électronique et des Technologies du numéRique'},{'position': 'ведущий научный сотрудник'},{'total_pub': 5},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},15,50,7,0.259113,0.275964,8971.393727,0,7,0.27619,29
9591,9591,,{'scopus_id': 36637147000},"{'full_name': 'Gerasimov, Dmitry N.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},9,30,8,0.229439,0.242053,8435.822651,0,7,0.277778,10
9611,9611,,{'scopus_id': 57195977978},"{'full_name': 'Hu, Walter'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},17,88,7,0.27656,0.299918,1357.591522,0,11,0.580882,79
9612,9612,,{'scopus_id': 37098867700},"{'full_name': 'Gu, Qing'}",{'department': nan},{'country': 'United States'},{'university': ' Technology (MISIS)'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},17,99,7,0.27656,0.299918,1357.591522,0,11,0.580882,79
9663,9663,,{'scopus_id': 55959164100},"{'full_name': 'Babkina, Anastasiia N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,40,7,0.254151,0.274497,6023.264203,0,26,0.257143,27
9672,9672,,{'scopus_id': 56038865300},"{'full_name': 'Del Risco, J. P.'}",{'department': nan},{'country': 'Colombia'},{'university': 'Universidad Sergio Arboleda'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Colombia'},{'itmo_depart_and_others': 'Colombia'},12,58,6,0.274773,0.293982,476.169992,0,0,0.636364,42
9686,9686,,{'scopus_id': 36951435200},"{'full_name': 'Kosulnikov, S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,56,6,0.278979,0.300334,3518.551007,0,0,0.385621,59
9690,9690,,{'scopus_id': 35334793300},"{'full_name': 'Loiko, Pavel'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},38,148,7,0.271138,0.295823,11389.866507,0,31,0.385491,271
9745,9745,,{'scopus_id': 6507090779},"{'full_name': 'Polozkov, Roman G.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},13,46,7,0.274773,0.295146,23078.205819,0,16,0.423077,33
9778,9778,,{'scopus_id': 57103835200},"{'full_name': 'Evstropyev, K. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,84,8,0.264394,0.286233,427.660668,0,26,0.575163,88
9816,9816,,{'scopus_id': 35182524700},"{'full_name': 'Babicheva, Viktoriia E.'}",{'department': nan},{'country': 'United States'},{'university': 'The University of Arizona'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},5,16,7,0.252752,0.268928,587.636206,0,11,0.4,4
9871,9871,,{'scopus_id': 55667313600},"{'full_name': 'Yulin, A. V.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},21,55,6,0.307857,0.333246,53744.489864,0,9,0.171429,36
9877,9877,,{'scopus_id': 57201212802},"{'full_name': 'Sychev, S. K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},22,80,6,0.284511,0.30858,3367.798,0,11,0.341991,79
9892,9892,,{'scopus_id': 56857553800},"{'full_name': 'Baryshnikova, Kseniia'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},22,58,7,0.28607,0.310044,5184.530773,0,11,0.277056,64
9957,9957,,{'scopus_id': 56269618300},"{'full_name': 'Stepanov, O. A.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},10,30,8,0.234214,0.247834,7036.481878,0,7,0.377778,17
10077,10077,,{'scopus_id': 56457387600},"{'full_name': 'Ivanov, Sergei Evgenievich'}",{'department': '[725] факультет инфокоммуникационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[725] факультет инфокоммуникационных технологий'},8,28,8,0.251313,0.265976,1937.805837,0,11,0.285714,8
10112,10112,,{'scopus_id': 12791000500},"{'full_name': 'Pushkareva, A. E.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'тьютор'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},13,54,7,0.265005,0.283186,3831.486911,0,8,0.346154,27
10113,10113,,{'scopus_id': 7006743694},"{'full_name': 'Ponomarev, I. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'P.N. Lebedev Physical Institute of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,42,8,0.252947,0.26842,817.069127,0,8,0.583333,21
10115,10115,,{'scopus_id': 53982986800},"{'full_name': 'Klyuchareva, S. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'North-Western State Medical University named after I.I. Mechnikov'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,42,8,0.252947,0.26842,817.069127,0,8,0.583333,21
10146,10146,,{'scopus_id': 12754307200},"{'full_name': 'Smirnov, A. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},45,120,7,0.287287,0.319779,19735.092661,0,2,0.276768,274
10259,10259,,{'scopus_id': 7004663644},"{'full_name': 'Sukhorukov, Andrey A.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},29,88,6,0.285928,0.307912,2612.181441,0,0,0.44335,180
10275,10275,,{'scopus_id': 6603274538},"{'full_name': 'Gubanova, L. A.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},9,24,7,0.249755,0.264535,4184.848483,0,15,0.222222,8
