Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,modularity_class,clustering,triangles
12949,12949,,{'scopus_id': 36018436400},"{'full_name': 'Kipyatkova, Irina'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint-Petersburg State University of Aerospace Instrumentation'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,17,8,0.21977,0.234563,683.395339,0.000427,0,8,0.785714,22
12954,12954,,{'scopus_id': 57213542823},"{'full_name': 'Zhdanov, D. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,52,7,0.23902,0.257197,13623.343952,0.000718,0,5,0.285714,26
12955,12955,,{'scopus_id': 54391601500},"{'full_name': 'Potemin, I. S.'}",{'department': '[232] кафедра технологий визуализации (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[232] кафедра технологий визуализации (базовая)'},6,27,8,0.193026,0.202737,0.5,0.000429,0,5,0.866667,13
12957,12957,,{'scopus_id': 56801420900},"{'full_name': 'Zhdanov, A. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,8,0.193026,0.202737,0.5,0.000429,0,5,0.866667,13
12958,12958,,{'scopus_id': 57202741634},"{'full_name': 'Bogdanov, N. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,8,0.193026,0.202737,0.5,0.000429,0,5,0.866667,13
12967,12967,,{'scopus_id': 56499297500},"{'full_name': 'Artemova, Galina O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,33,8,0.239851,0.257468,5818.870912,0.000567,0,30,0.345455,19
12973,12973,,{'scopus_id': 57201133864},"{'full_name': 'Khamidova, D.'}",{'department': nan},{'country': 'Tajikistan'},{'university': 'Tajik National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Tajikistan'},{'itmo_depart_and_others': 'Tajikistan'},8,30,8,0.232855,0.248013,1875.821443,0.000509,0,24,0.392857,11
12993,12993,,{'scopus_id': 57195347448},"{'full_name': 'Severiukhina, Oksana'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},25,71,7,0.245677,0.267825,18857.954704,0.001016,0,9,0.306667,92
12994,12994,,{'scopus_id': 55587983100},"{'full_name': 'Smirnov, Pavel A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,21,8,0.222043,0.237778,52.333176,0.000366,0,30,0.714286,15
12995,12995,,{'scopus_id': 57200213601},"{'full_name': 'Metsker, Oleg'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,46,8,0.234722,0.252879,1643.336178,0.000685,0,30,0.373626,34
13007,13007,,{'scopus_id': 57197750604},"{'full_name': 'Seleznev, Nikita E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,19,8,0.226761,0.241274,2265.009954,0.000417,0,24,0.380952,8
13008,13008,,{'scopus_id': 57188738538},"{'full_name': 'Derevitskii, Ivan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,22,7,0.229481,0.245663,2280.506846,0.00058,0,30,0.418182,23
13020,13020,,{'scopus_id': 55360943700},"{'full_name': 'Musalimov, Victor'}",{'department': '[105] кафедра мехатроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[105] кафедра мехатроники'},12,34,8,0.232883,0.249071,20597.946289,0.000742,0,2,0.333333,22
13027,13027,,{'scopus_id': 7202284575},"{'full_name': 'Demidov, V. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'All-Russia Scientific Center'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,60,7,0.226681,0.241086,179.236207,0.00043,0,7,0.777778,28
13059,13059,,{'scopus_id': 57195983870},"{'full_name': 'Paklinov, Nikita'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Industrial University of Tyumen'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,47,7,0.214191,0.227573,197.89561,0.000498,0,10,0.911111,41
13061,13061,,{'scopus_id': 57195981251},"{'full_name': 'Hvorostovsky, Artemia'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,47,7,0.214191,0.227573,197.89561,0.000498,0,10,0.911111,41
13065,13065,,{'scopus_id': 57194219015},"{'full_name': 'Hafizov, Nail'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,47,7,0.214191,0.227573,197.89561,0.000498,0,10,0.911111,41
13066,13066,,{'scopus_id': 56896046500},"{'full_name': 'Akhtiamov, Oleg'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,23,8,0.215529,0.22936,121.139645,0.00043,0,8,0.809524,17
13068,13068,,{'scopus_id': 57190007363},"{'full_name': 'Minker, Wolfgang'}",{'department': nan},{'country': 'Germany'},{'university': 'Universität Ulm'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},7,26,8,0.215529,0.22936,121.139645,0.00043,0,8,0.809524,17
13073,13073,,{'scopus_id': 57193832133},"{'full_name': 'Pechenko, R.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,17,8,0.217152,0.23027,222.062528,0.000281,0,8,0.833333,5
13083,13083,,{'scopus_id': 57210740730},"{'full_name': 'Tahir, M.'}",{'department': nan},{'country': 'Germany'},{'university': 'Leibniz-Institut für Polymerforschung Dresden e.V.'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},16,71,7,0.251989,0.269244,2842.997279,0.000714,0,12,0.441667,53
13085,13085,,{'scopus_id': 35575788500},"{'full_name': 'Heinrich, G.'}",{'department': nan},{'country': 'Germany'},{'university': 'Leibniz-Institut für Polymerforschung Dresden e.V.'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},11,39,7,0.245739,0.261365,185.070023,0.00049,0,12,0.781818,43
13119,13119,,{'scopus_id': 7202402677},"{'full_name': 'Nikolaev, V. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,48,6,0.279959,0.304494,2307.511004,0.000523,0,39,0.487179,38
13151,13151,,{'scopus_id': 57191952942},"{'full_name': 'Zhikhoreva, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},22,124,7,0.244093,0.265999,10408.102507,0.001028,0,39,0.264069,61
13152,13152,,{'scopus_id': 7006267647},"{'full_name': 'Belyaeva, T. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Cytology of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,43,7,0.230384,0.245327,0,0.000398,0,39,1,28
13153,13153,,{'scopus_id': 7004254771},"{'full_name': 'Kornilova, E. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Cytology of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,43,7,0.230384,0.245327,0,0.000398,0,39,1,28
13154,13154,,{'scopus_id': 16239868500},"{'full_name': 'Salova, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Cytology of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,54,7,0.230384,0.245327,0,0.000398,0,39,1,28
13155,13155,,{'scopus_id': 7006850409},"{'full_name': 'Semenova, I. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,43,7,0.230384,0.245327,0,0.000398,0,39,1,28
13156,13156,,{'scopus_id': 6603917313},"{'full_name': 'Vasyutinskii, O. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,43,7,0.230384,0.245327,0,0.000398,0,39,1,28
13172,13172,,{'scopus_id': 36616636500},"{'full_name': 'Tsyganok, E. A.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},3,7,9,0.174352,0.182004,1931,0.000407,0,10,0.333333,1
13174,13174,,{'scopus_id': 55504105600},"{'full_name': 'Samokhvalov, A. A.'}",{'department': '[143] кафедра лазерных технологий и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[143] кафедра лазерных технологий и систем'},13,55,7,0.249483,0.269199,3720.017268,0.000555,0,10,0.461538,36
13176,13176,,{'scopus_id': 55782662500},"{'full_name': 'Matveev, Nikolay V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,7,0.235237,0.249164,0,0.000273,0,8,1,6
13177,13177,,{'scopus_id': 56034899300},"{'full_name': 'Shcheglov, Sergey A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,19,7,0.235237,0.249164,0,0.000273,0,8,1,6
13178,13178,,{'scopus_id': 57195132327},"{'full_name': 'Koneva, Tatiana A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,22,7,0.235237,0.249164,0,0.000273,0,8,1,6
13201,13201,,{'scopus_id': 13607845500},"{'full_name': 'Voznesenskaya, Anna'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,35,7,0.249097,0.270906,2719.702479,0.000519,0,8,0.745455,41
13202,13202,,{'scopus_id': 57190977466},"{'full_name': 'Gruber, Ivan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,8,0.217079,0.229344,0,0.000305,0,8,1,10
13203,13203,,{'scopus_id': 57190976682},"{'full_name': 'Hlaváč, Miroslav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,8,0.217079,0.229344,0,0.000305,0,8,1,10
13206,13206,,{'scopus_id': 56352800900},"{'full_name': 'Kozlov, Alexander'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'STC-innovations Ltd.'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,31,8,0.209204,0.220271,0,0.000358,0,8,1,15
13207,13207,,{'scopus_id': 55873208400},"{'full_name': 'Shchemelinin, Vadim'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,38,8,0.209204,0.220271,0,0.000358,0,8,1,15
13211,13211,,{'scopus_id': 57191960214},"{'full_name': 'Ryumin, Dmitry'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,36,7,0.238725,0.255583,1817.580089,0.000421,0,8,0.785714,22
13214,13214,,{'scopus_id': 6505967721},"{'full_name': 'Tolstoba, Nadezhda'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},27,120,8,0.236042,0.257833,23607.319519,0.001191,0,8,0.319088,112
13238,13238,,{'scopus_id': 6603640937},"{'full_name': 'Meshkovskiy, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,53,6,0.280488,0.302795,7940.488335,0.000578,0,0,0.333333,26
13239,13239,,{'scopus_id': 57050342500},"{'full_name': 'Nekrylov, Ivan S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,21,8,0.22002,0.232757,291.216278,0.000324,0,10,0.8,8
13241,13241,,{'scopus_id': 57190682466},"{'full_name': 'Sycheva, Elena A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,23,8,0.207787,0.22078,156.738794,0.000502,0,10,0.535714,15
13242,13242,,{'scopus_id': 57050194500},"{'full_name': 'Gusarov, Vadim F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,25,8,0.197708,0.207775,292.528204,0.000474,0,10,0.619048,13
13246,13246,,{'scopus_id': 57213933687},"{'full_name': 'Denisov, Victor M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,37,8,0.211078,0.225177,5795.010428,0.000649,0,10,0.444444,16
13247,13247,,{'scopus_id': 57195248937},"{'full_name': 'Radilov, Andrey V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Flagman-geo Ltd'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},8,25,8,0.221967,0.237337,1682.964824,0.000493,0,10,0.5,14
13255,13255,,{'scopus_id': 57191410958},"{'full_name': 'Nogin, Anton'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,7,8,0.217641,0.229745,0,0.000167,0,10,1,1
13257,13257,,{'scopus_id': 56366289000},"{'full_name': 'Ermolaev, Petr A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,9,7,0.227321,0.240739,312.930443,0.000203,0,3,0.666667,2
13258,13258,,{'scopus_id': 56771473600},"{'full_name': 'Sakhariyanova, Aiganym M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,16,8,0.214762,0.227344,900.694286,0.000346,0,10,0.4,4
13259,13259,,{'scopus_id': 56316057400},"{'full_name': 'Li, Renpu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,14,8,0.196222,0.206329,0,0.00024,0,10,1,3
13260,13260,,{'scopus_id': 56202332200},"{'full_name': 'Petrochenko, Andrey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,16,8,0.21977,0.233138,1024.098047,0.000386,0,8,0.333333,5
13265,13265,,{'scopus_id': 57195246245},"{'full_name': 'Hoang, Phong V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,16,8,0.225833,0.240673,938.748156,0.000388,0,10,0.4,6
13286,13286,,{'scopus_id': 26642874800},"{'full_name': 'Koumoutsakos, Petros'}",{'department': nan},{'country': 'Switzerland'},{'university': 'ETH Zürich'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Switzerland'},{'itmo_depart_and_others': 'Switzerland'},12,41,8,0.228612,0.243772,1193.241057,0.000625,0,30,0.469697,31
13289,13289,,{'scopus_id': 56541470400},"{'full_name': 'Karbovskii, Vladislav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},12,38,8,0.227776,0.245605,1302.360499,0.000584,0,30,0.469697,31
13305,13305,,{'scopus_id': 36780247200},"{'full_name': 'Skrypnik, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,10,8,0.189896,0.197973,0,0.000247,0,17,1,3
13306,13306,,{'scopus_id': 56689367600},"{'full_name': 'Denisov, V. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Flagman-geo Ltd'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,40,8,0.234722,0.252671,3428.441865,0.000644,0,10,0.327273,18
13342,13342,,{'scopus_id': 57188715078},"{'full_name': 'Kotsyuba, I. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,56,7,0.244743,0.262738,5525.200066,0.000666,0,30,0.747368,142
13407,13407,,{'scopus_id': 55921726100},"{'full_name': 'Gromova, Yu A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,43,7,0.257669,0.279846,67.017528,0.000396,0,13,0.836364,46
11463,11463,,{'scopus_id': 36665902700},"{'full_name': 'Ado, I. A.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Radboud Universiteit'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},3,12,8,0.191287,0.199815,0,0.000299,0,24,1,3
11464,11464,,{'scopus_id': 16743832000},"{'full_name': 'Dmitriev, I. A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Universität Regensburg'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},3,12,8,0.191287,0.199815,0,0.000299,0,24,1,3
