Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles,componentnumber
1288,1288,,{'scopus_id': 56180327000},"{'full_name': 'Iakovchenko, Natalia V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,33,7,0.235354,0.249814,0,0.015913,29,1,15,0
1290,1290,,{'scopus_id': 22979855500},"{'full_name': 'Grygiel, Clara'}",{'department': nan},{'country': 'France'},"{'university': ""École nationale supérieure d'ingénieurs de Caen""}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},16,75,7,0.243342,0.262192,3843.466145,0.036704,41,0.5,60,0
1291,1291,,{'scopus_id': 56786120200},"{'full_name': 'Lemarie, Franck'}",{'department': nan},{'country': 'France'},"{'university': ""École nationale supérieure d'ingénieurs de Caen""}",{'position': nan},{'total_pub': 1},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},10,51,8,0.226415,0.242677,0,0.028338,41,1,45,0
1295,1295,,{'scopus_id': 57195221561},"{'full_name': 'Sinetova, Madina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,20,8,0.224922,0.240013,0,0.01411,10,1,10,0
1296,1296,,{'scopus_id': 57208756615},"{'full_name': 'Manoccio, Mariachiara'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1297,1297,,{'scopus_id': 56465450900},"{'full_name': 'Esposito, Marco'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1298,1298,,{'scopus_id': 25724690800},"{'full_name': 'Primiceri, Elisabetta'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1299,1299,,{'scopus_id': 57201005194},"{'full_name': 'Leo, Angelo'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1300,1300,,{'scopus_id': 57195019001},"{'full_name': 'Tasco, Vittorianna'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1301,1301,,{'scopus_id': 9279315800},"{'full_name': 'Cuscunà, Massimo'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1302,1302,,{'scopus_id': 6603673127},"{'full_name': 'Maruccio, Giuseppe'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,88,8,0.240889,0.257135,0,0.028716,20,1,66,0
1303,1303,,{'scopus_id': 23490134600},"{'full_name': 'Romano, Alessandro'}",{'department': nan},{'country': 'Italy'},{'university': 'IRCCS Ospedale San Raffaele'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1304,1304,,{'scopus_id': 7006268932},"{'full_name': 'Quattrini, Angelo'}",{'department': nan},{'country': 'Italy'},{'university': 'IRCCS Ospedale San Raffaele'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1305,1305,,{'scopus_id': 35592486700},"{'full_name': 'Gigli, Giuseppe'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1306,1306,,{'scopus_id': 7006076775},"{'full_name': 'Passaseo, Adriana'}",{'department': nan},{'country': 'Italy'},{'university': 'CNR NANOTEC Institute of Nanotechnology'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Italy'},{'itmo_depart_and_others': 'Italy'},12,48,8,0.240889,0.257135,0,0.028716,20,1,66,0
1308,1308,,{'scopus_id': 57211256362},"{'full_name': 'Döring, Aaron'}",{'department': nan},{'country': 'Hong Kong'},{'university': 'City University of Hong Kong'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Hong Kong'},{'itmo_depart_and_others': 'Hong Kong'},15,52,7,0.258076,0.277415,2167.57054,0.063662,5,0.466667,49,0
1309,1309,,{'scopus_id': 57191376367},"{'full_name': 'Xiong, Yuan'}",{'department': nan},{'country': 'Hong Kong'},{'university': 'City University of Hong Kong'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Hong Kong'},{'itmo_depart_and_others': 'Hong Kong'},7,24,7,0.24233,0.258047,0,0.027289,12,1,21,0
1311,1311,,{'scopus_id': 25634793100},"{'full_name': 'Schneider, Julian'}",{'department': nan},{'country': 'Hong Kong'},{'university': 'City University of Hong Kong'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Hong Kong'},{'itmo_depart_and_others': 'Hong Kong'},7,24,7,0.24233,0.258047,0,0.027289,12,1,21,0
1313,1313,,{'scopus_id': 14015160500},"{'full_name': 'Bykov, Nikolay'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,36,7,0.2468,0.263856,7552.646427,0.030796,12,0.533333,24,0
1317,1317,,{'scopus_id': 57226238173},"{'full_name': 'Imoro, Nfayem'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,89,7,0.269754,0.291358,2047.158613,0.071158,19,0.503268,77,0
1321,1321,,{'scopus_id': 57226255798},"{'full_name': 'Nebalueva, Anna'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,57,7,0.24902,0.266593,0,0.038495,29,1,55,0
1326,1326,,{'scopus_id': 57226294301},"{'full_name': 'Shnytkin, Matvey'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,4,9,0.174282,0.181271,0,0.001095,11,1,1,0
1327,1327,,{'scopus_id': 55859608600},"{'full_name': 'Mishra, Sumit'}",{'department': nan},{'country': 'India'},{'university': 'Indian Institute of Information Technology Guwahati'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},5,11,9,0.2001,0.210716,1416.279147,0.003852,11,0.5,5,0
1328,1328,,{'scopus_id': 57226268349},"{'full_name': 'Prakash, Ved'}",{'department': nan},{'country': 'India'},{'university': 'Indian Institute of Information Technology Guwahati'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},3,8,9,0.197096,0.206982,0,0.002983,11,1,3,0
1330,1330,,{'scopus_id': 57221665879},"{'full_name': 'Grigorev, Georgii V.'}",{'department': nan},{'country': 'China'},{'university': 'Tsinghua University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},6,33,8,0.201834,0.211682,0,0.007455,6,1,15,0
1331,1331,,{'scopus_id': 7501853660},"{'full_name': 'Wang, Xiaohao'}",{'department': nan},{'country': 'China'},{'university': 'Tsinghua University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},6,24,8,0.201834,0.211682,0,0.007455,6,1,15,0
1332,1332,,{'scopus_id': 56157986000},"{'full_name': 'Qian, Xiang'}",{'department': nan},{'country': 'China'},{'university': 'Tsinghua University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'China'},{'itmo_depart_and_others': 'China'},6,24,8,0.201834,0.211682,0,0.007455,6,1,15,0
1333,1333,,{'scopus_id': 57225208463},"{'full_name': 'Feder, Evgeniy'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1334,1334,,{'scopus_id': 57225202936},"{'full_name': 'Rathod, Ichha'}",{'department': nan},{'country': 'India'},{'university': 'Indian Institute of Technology Delhi'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1335,1335,,{'scopus_id': 57225205299},"{'full_name': 'Shyamsukha, Punit'}",{'department': nan},{'country': 'India'},{'university': 'Indian Institute of Technology Delhi'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'India'},{'itmo_depart_and_others': 'India'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1336,1336,,{'scopus_id': 57225219369},"{'full_name': 'Sama, Robert'}",{'department': nan},{'country': 'Austria'},{'university': 'Universität Wien'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Austria'},{'itmo_depart_and_others': 'Austria'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1338,1338,,{'scopus_id': 57183927600},"{'full_name': 'Salem, Iosif'}",{'department': nan},{'country': 'Austria'},{'university': 'Universität Wien'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Austria'},{'itmo_depart_and_others': 'Austria'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1339,1339,,{'scopus_id': 35424598400},"{'full_name': 'Schmid, Stefan'}",{'department': nan},{'country': 'Austria'},{'university': 'Universität Wien'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Austria'},{'itmo_depart_and_others': 'Austria'},6,24,10,0.151504,0.157273,0,0.003619,6,1,15,0
1341,1341,,{'scopus_id': 55458924100},"{'full_name': 'Senchik, K. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'N.N. Petrov Research Institute of Oncology of the USSR Ministry of Health'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,72,8,0.211051,0.224547,0,0.020676,37,1,45,0
1342,1342,,{'scopus_id': 57195724579},"{'full_name': 'Sadovnichii, R. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,8,0.211051,0.224547,0,0.020676,37,1,45,0
1343,1343,,{'scopus_id': 7201508743},"{'full_name': 'Kiselev, V. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,8,0.211051,0.224547,0,0.020676,37,1,45,0
1344,1344,,{'scopus_id': 7004549796},"{'full_name': 'Bagrov, I. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,8,0.211051,0.224547,0,0.020676,37,1,45,0
1345,1345,,{'scopus_id': 57211230273},"{'full_name': 'Saratovskii, A. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg State Technological Institute (Technical University)'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,40,8,0.211051,0.224547,0,0.020676,37,1,45,0
1346,1346,,{'scopus_id': 57193743272},"{'full_name': 'Bezborodkin, P. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'S.I. Vavilov State Optical Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,57,8,0.211051,0.224547,0,0.020676,37,1,45,0
1347,1347,,{'scopus_id': 7004226607},"{'full_name': 'Mynbaeva, M. G.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,8,8,0.205513,0.216574,0,0.00619,29,1,3,0
1348,1348,,{'scopus_id': 57222737519},"{'full_name': 'Smirnov, A. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,8,8,0.205513,0.216574,0,0.00619,29,1,3,0
1349,1349,,{'scopus_id': 57202026778},"{'full_name': 'Voznyuk, G. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,149,7,0.243067,0.262617,5456.466241,0.113845,2,0.705882,108,0
1350,1350,,{'scopus_id': 57191202772},"{'full_name': 'Mitrofanov, M. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.23965,0.258354,0,0.110944,2,1,105,0
1351,1351,,{'scopus_id': 57216270408},"{'full_name': 'Kharin, N. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.23965,0.258354,0,0.110944,2,1,105,0
1352,1352,,{'scopus_id': 6602300887},"{'full_name': 'Panevin, V. Yu'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.23965,0.258354,0,0.110944,2,1,105,0
1354,1354,,{'scopus_id': 6701765396},"{'full_name': 'Lyutetskii, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.23965,0.258354,0,0.110944,2,1,105,0
1355,1355,,{'scopus_id': 7004859112},"{'full_name': 'Evtikhiev, V. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},15,56,7,0.23965,0.258354,0,0.110944,2,1,105,0
1356,1356,,{'scopus_id': 57412804400},"{'full_name': 'Novikov, I. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,81,7,0.23965,0.258354,0,0.110944,2,1,105,0
1359,1359,,{'scopus_id': 57216858413},"{'full_name': 'Malyuga, Konstantin V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,32,7,0.254877,0.274093,5588,0.029108,12,0.52381,11,0
1360,1360,,{'scopus_id': 56830509800},"{'full_name': 'Perl, Ivan A.'}",{'department': '[762] факультет программной инженерии и компьютерной техники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[762] факультет программной инженерии и компьютерной техники'},2,8,8,0.203139,0.21245,0,0.001671,12,1,1,0
1361,1361,,{'scopus_id': 57216863398},"{'full_name': 'Slapoguzov, Aleksandr P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,8,0.203139,0.21245,0,0.001671,12,1,1,0
1362,1362,,{'scopus_id': 57225734395},"{'full_name': 'Pham, Tuan Anh'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},2,8,9,0.182031,0.189389,0,0.001652,22,1,1,0
1365,1365,,{'scopus_id': 57278984200},"{'full_name': 'Bezrukov, Pavel A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,12,8,0.221308,0.235161,0,0.008751,23,1,6,0
1366,1366,,{'scopus_id': 57211800178},"{'full_name': 'Bogdanov, O. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,23,8,0.222081,0.236425,1700.737829,0.009919,23,0.533333,8,0
1367,1367,,{'scopus_id': 57484521300},"{'full_name': 'Perevislov, S. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,9,8,0.184299,0.192334,0,0.001591,23,1,1,0
1368,1368,,{'scopus_id': 57191579631},"{'full_name': 'Kudlis, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,8,8,0.225121,0.241625,0,0.014399,10,1,3,0
1369,1369,,{'scopus_id': 57208717889},"{'full_name': 'Cheloshkina, Kseniia'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'HSE University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,8,0.226746,0.243621,3915.118764,0.015248,10,0.4,4,0
1371,1371,,{'scopus_id': 16177766600},"{'full_name': 'Poptsova, Maria'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'HSE University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,8,0.188893,0.197779,0,0.001409,10,1,1,0
1372,1372,,{'scopus_id': 57002647200},"{'full_name': 'Melnikov, A. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,8,7,0.21113,0.220815,0,0.002442,16,1,1,0
1373,1373,,{'scopus_id': 56222592900},"{'full_name': 'Fedichkin, L. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},2,9,7,0.21113,0.220815,0,0.002442,16,1,1,0
1374,1374,,{'scopus_id': 57204014733},"{'full_name': 'Orazov, Ayan'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,10,0.158252,0.164103,0,0.002435,33,1,6,0
1375,1375,,{'scopus_id': 56612053200},"{'full_name': 'Bozymov, Kazybay'}",{'department': nan},{'country': 'Kazakhstan'},{'university': 'West Kazakhstan Innovative and Technological University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Kazakhstan'},{'itmo_depart_and_others': 'Kazakhstan'},4,21,10,0.158252,0.164103,0,0.002435,33,1,6,0
1376,1376,,{'scopus_id': 57204954466},"{'full_name': 'Zhumayeva, Araigul'}",{'department': nan},{'country': 'Kazakhstan'},{'university': 'Zhangir Khan Agrarian Technical University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Kazakhstan'},{'itmo_depart_and_others': 'Kazakhstan'},4,21,10,0.158252,0.164103,0,0.002435,33,1,6,0
1377,1377,,{'scopus_id': 57219734005},"{'full_name': 'Fadeev, M.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,48,7,0.239815,0.2551,0,0.016636,24,1,28,0
1378,1378,,{'scopus_id': 57219733110},"{'full_name': 'Zinoviev, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,7,0.239815,0.2551,0,0.016636,24,1,28,0
1379,1379,,{'scopus_id': 8627412800},"{'full_name': 'Kirichenko, D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,28,7,0.239815,0.2551,0,0.016636,24,1,28,0
1381,1381,,{'scopus_id': 6602169577},"{'full_name': 'Shadrivov, Ilya'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},3,16,7,0.25278,0.269423,0,0.019646,35,1,3,0
1382,1382,,{'scopus_id': 57225090580},"{'full_name': 'Sokolov, Alexander D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 1},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,64,7,0.235116,0.250393,0,0.024978,29,1,45,0
1383,1383,,{'scopus_id': 23027593100},"{'full_name': 'Gurzhiy, Vladislav V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Saint Petersburg State University'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,36,7,0.235116,0.250393,0,0.024978,29,1,45,0
1384,1384,,{'scopus_id': 6507234367},"{'full_name': 'Belogub, Elena V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'South Urals Federal Research Center of Mineralogy and Geoecology of the Urals Branch of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,64,7,0.235116,0.250393,0,0.024978,29,1,45,0
1386,1386,,{'scopus_id': 57198222996},"{'full_name': 'Kalinin, Alexei V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Scientific Research Institute of Synthetic Rubber named after Academician S.V. Lebedev'},{'position': nan},{'total_pub': 1},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,16,8,0.194694,0.204741,0,0.004981,29,1,10,0
