Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles
17321,17321,,{'scopus_id': 11639741200},"{'full_name': 'Ginzburg, Pavel'}",{'department': nan},{'country': 'United Kingdom'},"{'university': ""King's College London""}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},19,58,0,7,0.281335,0.335858,38.024866,0.400168,22,0.707602,121
17323,17323,,{'scopus_id': 7004107360},"{'full_name': 'Zayats, Anatoly V.'}",{'department': nan},{'country': 'United Kingdom'},"{'university': ""King's College London""}",{'position': nan},{'total_pub': 3},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},19,73,0,7,0.281335,0.335858,38.024866,0.400168,22,0.707602,121
17332,17332,,{'scopus_id': 7006010423},"{'full_name': 'Sloot, P. M.A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,55,0,6,0.295211,0.335391,6462.322322,0.13525,4,0.390476,41
17346,17346,,{'scopus_id': 6603419205},"{'full_name': 'Shakhverdov, T. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,44,0,7,0.297122,0.342477,7808.421548,0.1684,17,0.428571,45
17399,17399,,{'scopus_id': 55401299600},"{'full_name': 'Miroshnichenko, G. P.'}",{'department': '[209] кафедра высшей математики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[209] кафедра высшей математики -1'},5,11,0,6,0.29971,0.329379,1606.803368,0.042935,19,0.2,2
17425,17425,,{'scopus_id': 56131789500},"{'full_name': 'Shalyto, Anatoly'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,22,0,8,0.235731,0.267246,917.322599,0.024026,3,0.380952,8
17433,17433,,{'scopus_id': 55382199400},"{'full_name': 'Kovalchuk, Sergey V.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},10,29,0,8,0.200973,0.235074,1519.247295,0.021449,4,0.288889,13
17450,17450,,{'scopus_id': 57223054935},"{'full_name': 'Chebotarev, Stanislav'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,26,0,7,0.245833,0.282474,1099.596011,0.036214,21,0.321429,9
17470,17470,,{'scopus_id': 55858200900},"{'full_name': 'Borisov, Oleg I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,60,0,8,0.228556,0.269431,45.750333,0.078575,9,0.794872,62
17471,17471,,{'scopus_id': 57196959497},"{'full_name': 'Gromov, Vladislav S.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},13,60,0,8,0.228556,0.269431,45.750333,0.078575,9,0.794872,62
17109,17109,,{'scopus_id': 36604774600},"{'full_name': 'Leonov, Mikhail Yu'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",7,23,0,7,0.26766,0.297602,1.347985,0.102585,1,0.857143,18
17114,17114,,{'scopus_id': 57197802650},"{'full_name': 'Bespalov, Victor G.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,25,0,7,0.23942,0.270668,796.346287,0.034283,10,0.644444,29
17116,17116,,{'scopus_id': 42561790900},"{'full_name': 'Sinev, Ivan S.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},11,48,0,7,0.27774,0.320725,53.207735,0.182759,0,0.745455,41
17117,17117,,{'scopus_id': 6506458176},"{'full_name': 'Semouchkin, George'}",{'department': nan},{'country': 'United States'},{'university': 'Michigan Technology University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},9,39,0,8,0.270111,0.31347,3.371519,0.186728,0,0.916667,33
17118,17118,,{'scopus_id': 6603921532},"{'full_name': 'Semouchkina, Elena'}",{'department': nan},{'country': 'United States'},{'university': 'Michigan Technology University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},9,39,0,8,0.270111,0.31347,3.371519,0.186728,0,0.916667,33
17131,17131,,{'scopus_id': 23972404800},"{'full_name': 'Denisyuk, A. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,33,0,7,0.28424,0.330572,1636,0.19978,0,0.490909,27
17147,17147,,{'scopus_id': 16317442900},"{'full_name': 'Powell, D. A.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},8,43,0,8,0.271175,0.317304,0,0.21828,0,1,28
17149,17149,,{'scopus_id': 55958039900},"{'full_name': 'Martynenko, Irina V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,31,0,6,0.293324,0.327522,69.947945,0.135825,1,0.857143,24
17160,17160,,{'scopus_id': 6603227351},"{'full_name': 'Buravlev, A. D.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,41,0,7,0.236812,0.271578,3.702381,0.060752,19,0.911111,41
17168,17168,,{'scopus_id': 57225369572},"{'full_name': 'Tsurkan, M. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,45,0,7,0.24642,0.289133,1939.540249,0.067337,19,0.461538,42
17170,17170,,{'scopus_id': 6603975159},"{'full_name': 'Veniaminov, A. V.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",5,13,1,1,1,1,4,0.005246,23,0.6,6
17183,17183,,{'scopus_id': 7003470475},"{'full_name': ""Gun'Ko, Yurii K.""}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,47,0,6,0.292908,0.327522,37.208865,0.13481,1,0.75,27
17184,17184,,{'scopus_id': 55907182400},"{'full_name': 'Lipnitskaya, S. N.'}","{'department': '[345] учебно-научная лаборатория ""Технологий твердотельного освещения""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[345] учебно-научная лаборатория ""Технологий твердотельного освещения""'}",24,114,0,6,0.345029,0.402018,4954.510294,0.410477,5,0.344203,95
17187,17187,,{'scopus_id': 55754798100},"{'full_name': 'Nekrasova, Ya A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,0,7,0.23506,0.266972,2.222222,0.03307,17,0.866667,13
17190,17190,,{'scopus_id': 7005519053},"{'full_name': 'Kolesnikova, A. L.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Institute of Problems of Mechanical Engineering of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},6,15,0,7,0.250151,0.279183,160.554934,0.026022,10,0.6,9
17202,17202,,{'scopus_id': 53164175300},"{'full_name': 'Krasilin, A. A.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},9,49,0,7,0.273148,0.307812,454.877496,0.101384,1,0.5,18
17203,17203,,{'scopus_id': 56055103400},"{'full_name': 'Suprun, A. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,13,0,7,0.23426,0.255696,0,0.015043,1,1,3
17204,17204,,{'scopus_id': 7005239891},"{'full_name': 'Gusarov, V. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},3,13,0,7,0.23426,0.255696,0,0.015043,1,1,3
17217,17217,,{'scopus_id': 55866182900},"{'full_name': 'Petrov, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,23,0,7,0.229955,0.253724,2.5,0.015487,2,0.9,9
17224,17224,,{'scopus_id': 6701327432},"{'full_name': 'Tsekhomskiǐ, V. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,31,0,7,0.257321,0.292194,88.903106,0.055664,17,0.785714,22
17230,17230,,{'scopus_id': 7202361858},"{'full_name': 'Fedorov, S. V.'}",{'department': '[223] кафедра оптики лазеров'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[223] кафедра оптики лазеров'},10,29,0,8,0.271532,0.319644,613.5,0.164373,0,0.6,27
17231,17231,,{'scopus_id': 9277949600},"{'full_name': 'Rosanov, N. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,29,0,8,0.271532,0.319644,613.5,0.164373,0,0.6,27
17235,17235,,{'scopus_id': 7004106332},"{'full_name': 'Sveshnikova, E. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,0,8,0.184293,0.204272,0,0.005726,17,1,3
17236,17236,,{'scopus_id': 7102384286},"{'full_name': 'Ermolaev, V. L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,0,8,0.184293,0.204272,0,0.005726,17,1,3
17237,17237,,{'scopus_id': 35562329100},"{'full_name': 'Zuev, V. V.'}",{'department': '[229] кафедра информационных технологий топливно-энергетического комплекса'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[229] кафедра информационных технологий топливно-энергетического комплекса'},5,21,0,9,0.168023,0.188122,136.666667,0.008931,8,0.8,8
17238,17238,,{'scopus_id': 55572522800},"{'full_name': 'Podshivalov, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,21,0,9,0.168023,0.188122,136.666667,0.008931,8,0.8,8
17239,17239,,{'scopus_id': 7003280956},"{'full_name': 'Bronnikov, S.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Macromolecular Compounds, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,21,0,9,0.168023,0.188122,136.666667,0.008931,8,0.8,8
17241,17241,,{'scopus_id': 14061225700},"{'full_name': 'Shalin, Alexander S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,24,0,8,0.274967,0.319967,77.845217,0.212531,0,0.678571,19
17248,17248,,{'scopus_id': 54881036700},"{'full_name': 'Pyayt, A. L.'}",{'department': nan},{'country': 'Netherlands'},{'university': 'Universiteit van Amsterdam'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Netherlands'},{'itmo_depart_and_others': 'Netherlands'},10,35,0,7,0.25353,0.28259,170.722568,0.042427,4,0.688889,31
17249,17249,,{'scopus_id': 23474519500},"{'full_name': 'Mokhov, I. I.'}",{'department': nan},{'country': 'Germany'},{'university': 'Siemens AG'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},10,35,0,7,0.25353,0.28259,170.722568,0.042427,4,0.688889,31
17273,17273,,{'scopus_id': 55827224300},"{'full_name': 'Petrova, Irina'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,49,0,6,0.292079,0.324173,901.679801,0.12139,1,0.5,18
17287,17287,,{'scopus_id': 55239980100},"{'full_name': 'Toropov, Nikita A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",6,27,0,8,0.191115,0.21466,0,0.01467,2,1,15
17288,17288,,{'scopus_id': 23006700300},"{'full_name': 'Starovoytov, Anton A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,0,8,0.191115,0.21466,0,0.01467,2,1,15
17289,17289,,{'scopus_id': 6701331006},"{'full_name': 'Leonov, Nikita B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,0,8,0.191115,0.21466,0,0.01467,2,1,15
17290,17290,,{'scopus_id': 6603158514},"{'full_name': 'Kaliteevskaya, Elena N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},6,27,0,8,0.191115,0.21466,0,0.01467,2,1,15
17295,17295,,{'scopus_id': 55429352600},"{'full_name': 'Egorov, V. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,21,0,7,0.215104,0.243249,8.011111,0.028186,17,0.571429,16
17307,17307,,{'scopus_id': 55644417400},"{'full_name': 'Konyakhin, Aleksey I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,16,0,8,0.195364,0.216234,8,0.007336,6,0.666667,4
17308,17308,,{'scopus_id': 55804271200},"{'full_name': 'Turgalieva, Tatiana V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,7,0,8,0.212339,0.232299,67.896413,0.006304,6,0.666667,2
17310,17310,,{'scopus_id': 55303208100},"{'full_name': 'Peretyagin, Vladimir S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},3,13,0,8,0.242087,0.264502,0,0.017615,5,1,3
17327,17327,,{'scopus_id': 7003399725},"{'full_name': 'Gurov, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},5,19,0,9,0.222762,0.255711,1415.139895,0.028366,7,0.6,6
17328,17328,,{'scopus_id': 36800660700},"{'full_name': 'Volkov, Mikhail'}",{'department': '[204] кафедра компьютерной фотоники и видеоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[204] кафедра компьютерной фотоники и видеоинформатики'},5,19,0,9,0.187813,0.210208,412,0.007791,7,0.6,6
17334,17334,,{'scopus_id': 16242570700},"{'full_name': 'Slita, O. V.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},8,21,0,8,0.224213,0.258495,1230,0.033224,9,0.464286,13
17342,17342,,{'scopus_id': 35146487500},"{'full_name': 'Morits, Dmitry'}",{'department': nan},{'country': 'Finland'},{'university': 'Aalto University'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},7,38,0,7,0.28,0.321411,3.786838,0.176617,0,0.952381,20
17343,17343,,{'scopus_id': 6602360807},"{'full_name': 'Guzhva, Michael'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,38,0,7,0.28,0.321411,3.786838,0.176617,0,0.952381,20
17354,17354,,{'scopus_id': 57201643648},"{'full_name': 'Obraztsov, P. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,29,0,7,0.222882,0.25305,14.825149,0.028447,17,0.809524,17
17355,17355,,{'scopus_id': 6603372975},"{'full_name': 'Nashchekin, A. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,29,0,7,0.222882,0.25305,14.825149,0.028447,17,0.809524,17
17357,17357,,{'scopus_id': 6701535126},"{'full_name': 'Brunkov, P. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},7,29,0,7,0.222882,0.25305,14.825149,0.028447,17,0.809524,17
17367,17367,,{'scopus_id': 7003405885},"{'full_name': 'Antropova, T. V.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},9,40,0,7,0.26628,0.298288,964.358088,0.035386,2,0.444444,16
17368,17368,,{'scopus_id': 6602468796},"{'full_name': 'Anfimova, I. N.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'I. V. Grebenshchikov Institute of Silicate Chemistry of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 2},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},5,30,0,8,0.234526,0.260709,0,0.01673,2,1,10
17373,17373,,{'scopus_id': 6505787200},"{'full_name': 'Bakholdin, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 2},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,34,0,8,0.215441,0.247593,1522.325142,0.024692,17,0.444444,20
